Image_Paths,Binary_Paths,Mask_Paths
/content/Master/train2017/000000502058.jpg,/content/Master/Binary_Masks/000000502058.png,/content/Master/panoptic_train2017/000000502058.png
/content/Master/train2017/000000476826.jpg,/content/Master/Binary_Masks/000000476826.png,/content/Master/panoptic_train2017/000000476826.png
/content/Master/train2017/000000489998.jpg,/content/Master/Binary_Masks/000000489998.png,/content/Master/panoptic_train2017/000000489998.png
/content/Master/train2017/000000008086.jpg,/content/Master/Binary_Masks/000000008086.png,/content/Master/panoptic_train2017/000000008086.png
/content/Master/train2017/000000292864.jpg,/content/Master/Binary_Masks/000000292864.png,/content/Master/panoptic_train2017/000000292864.png
/content/Master/train2017/000000124013.jpg,/content/Master/Binary_Masks/000000124013.png,/content/Master/panoptic_train2017/000000124013.png
/content/Master/train2017/000000525849.jpg,/content/Master/Binary_Masks/000000525849.png,/content/Master/panoptic_train2017/000000525849.png
/content/Master/train2017/000000206430.jpg,/content/Master/Binary_Masks/000000206430.png,/content/Master/panoptic_train2017/000000206430.png
/content/Master/train2017/000000435963.jpg,/content/Master/Binary_Masks/000000435963.png,/content/Master/panoptic_train2017/000000435963.png
/content/Master/train2017/000000191177.jpg,/content/Master/Binary_Masks/000000191177.png,/content/Master/panoptic_train2017/000000191177.png
/content/Master/train2017/000000063939.jpg,/content/Master/Binary_Masks/000000063939.png,/content/Master/panoptic_train2017/000000063939.png
/content/Master/train2017/000000315462.jpg,/content/Master/Binary_Masks/000000315462.png,/content/Master/panoptic_train2017/000000315462.png
/content/Master/train2017/000000106003.jpg,/content/Master/Binary_Masks/000000106003.png,/content/Master/panoptic_train2017/000000106003.png
/content/Master/train2017/000000240835.jpg,/content/Master/Binary_Masks/000000240835.png,/content/Master/panoptic_train2017/000000240835.png
/content/Master/train2017/000000110142.jpg,/content/Master/Binary_Masks/000000110142.png,/content/Master/panoptic_train2017/000000110142.png
/content/Master/train2017/000000225164.jpg,/content/Master/Binary_Masks/000000225164.png,/content/Master/panoptic_train2017/000000225164.png
/content/Master/train2017/000000451707.jpg,/content/Master/Binary_Masks/000000451707.png,/content/Master/panoptic_train2017/000000451707.png
/content/Master/train2017/000000018957.jpg,/content/Master/Binary_Masks/000000018957.png,/content/Master/panoptic_train2017/000000018957.png
/content/Master/train2017/000000371957.jpg,/content/Master/Binary_Masks/000000371957.png,/content/Master/panoptic_train2017/000000371957.png
/content/Master/train2017/000000079286.jpg,/content/Master/Binary_Masks/000000079286.png,/content/Master/panoptic_train2017/000000079286.png
/content/Master/train2017/000000376983.jpg,/content/Master/Binary_Masks/000000376983.png,/content/Master/panoptic_train2017/000000376983.png
/content/Master/train2017/000000015198.jpg,/content/Master/Binary_Masks/000000015198.png,/content/Master/panoptic_train2017/000000015198.png
/content/Master/train2017/000000003236.jpg,/content/Master/Binary_Masks/000000003236.png,/content/Master/panoptic_train2017/000000003236.png
/content/Master/train2017/000000399499.jpg,/content/Master/Binary_Masks/000000399499.png,/content/Master/panoptic_train2017/000000399499.png
/content/Master/train2017/000000079957.jpg,/content/Master/Binary_Masks/000000079957.png,/content/Master/panoptic_train2017/000000079957.png
/content/Master/train2017/000000256613.jpg,/content/Master/Binary_Masks/000000256613.png,/content/Master/panoptic_train2017/000000256613.png
/content/Master/train2017/000000499763.jpg,/content/Master/Binary_Masks/000000499763.png,/content/Master/panoptic_train2017/000000499763.png
/content/Master/train2017/000000366115.jpg,/content/Master/Binary_Masks/000000366115.png,/content/Master/panoptic_train2017/000000366115.png
/content/Master/train2017/000000400621.jpg,/content/Master/Binary_Masks/000000400621.png,/content/Master/panoptic_train2017/000000400621.png
/content/Master/train2017/000000178538.jpg,/content/Master/Binary_Masks/000000178538.png,/content/Master/panoptic_train2017/000000178538.png
/content/Master/train2017/000000145685.jpg,/content/Master/Binary_Masks/000000145685.png,/content/Master/panoptic_train2017/000000145685.png
/content/Master/train2017/000000060043.jpg,/content/Master/Binary_Masks/000000060043.png,/content/Master/panoptic_train2017/000000060043.png
/content/Master/train2017/000000449179.jpg,/content/Master/Binary_Masks/000000449179.png,/content/Master/panoptic_train2017/000000449179.png
/content/Master/train2017/000000534314.jpg,/content/Master/Binary_Masks/000000534314.png,/content/Master/panoptic_train2017/000000534314.png
/content/Master/train2017/000000496747.jpg,/content/Master/Binary_Masks/000000496747.png,/content/Master/panoptic_train2017/000000496747.png
/content/Master/train2017/000000058325.jpg,/content/Master/Binary_Masks/000000058325.png,/content/Master/panoptic_train2017/000000058325.png
/content/Master/train2017/000000021459.jpg,/content/Master/Binary_Masks/000000021459.png,/content/Master/panoptic_train2017/000000021459.png
/content/Master/train2017/000000072923.jpg,/content/Master/Binary_Masks/000000072923.png,/content/Master/panoptic_train2017/000000072923.png
/content/Master/train2017/000000430521.jpg,/content/Master/Binary_Masks/000000430521.png,/content/Master/panoptic_train2017/000000430521.png
/content/Master/train2017/000000002774.jpg,/content/Master/Binary_Masks/000000002774.png,/content/Master/panoptic_train2017/000000002774.png
/content/Master/train2017/000000005288.jpg,/content/Master/Binary_Masks/000000005288.png,/content/Master/panoptic_train2017/000000005288.png
/content/Master/train2017/000000034340.jpg,/content/Master/Binary_Masks/000000034340.png,/content/Master/panoptic_train2017/000000034340.png
/content/Master/train2017/000000046978.jpg,/content/Master/Binary_Masks/000000046978.png,/content/Master/panoptic_train2017/000000046978.png
/content/Master/train2017/000000534711.jpg,/content/Master/Binary_Masks/000000534711.png,/content/Master/panoptic_train2017/000000534711.png
/content/Master/train2017/000000281575.jpg,/content/Master/Binary_Masks/000000281575.png,/content/Master/panoptic_train2017/000000281575.png
/content/Master/train2017/000000313220.jpg,/content/Master/Binary_Masks/000000313220.png,/content/Master/panoptic_train2017/000000313220.png
/content/Master/train2017/000000181888.jpg,/content/Master/Binary_Masks/000000181888.png,/content/Master/panoptic_train2017/000000181888.png
/content/Master/train2017/000000367096.jpg,/content/Master/Binary_Masks/000000367096.png,/content/Master/panoptic_train2017/000000367096.png
/content/Master/train2017/000000143125.jpg,/content/Master/Binary_Masks/000000143125.png,/content/Master/panoptic_train2017/000000143125.png
/content/Master/train2017/000000354185.jpg,/content/Master/Binary_Masks/000000354185.png,/content/Master/panoptic_train2017/000000354185.png
/content/Master/train2017/000000088507.jpg,/content/Master/Binary_Masks/000000088507.png,/content/Master/panoptic_train2017/000000088507.png
/content/Master/train2017/000000259535.jpg,/content/Master/Binary_Masks/000000259535.png,/content/Master/panoptic_train2017/000000259535.png
/content/Master/train2017/000000354843.jpg,/content/Master/Binary_Masks/000000354843.png,/content/Master/panoptic_train2017/000000354843.png
/content/Master/train2017/000000118169.jpg,/content/Master/Binary_Masks/000000118169.png,/content/Master/panoptic_train2017/000000118169.png
/content/Master/train2017/000000313787.jpg,/content/Master/Binary_Masks/000000313787.png,/content/Master/panoptic_train2017/000000313787.png
/content/Master/train2017/000000465007.jpg,/content/Master/Binary_Masks/000000465007.png,/content/Master/panoptic_train2017/000000465007.png
/content/Master/train2017/000000328412.jpg,/content/Master/Binary_Masks/000000328412.png,/content/Master/panoptic_train2017/000000328412.png
/content/Master/train2017/000000407246.jpg,/content/Master/Binary_Masks/000000407246.png,/content/Master/panoptic_train2017/000000407246.png
/content/Master/train2017/000000553308.jpg,/content/Master/Binary_Masks/000000553308.png,/content/Master/panoptic_train2017/000000553308.png
/content/Master/train2017/000000302236.jpg,/content/Master/Binary_Masks/000000302236.png,/content/Master/panoptic_train2017/000000302236.png
/content/Master/train2017/000000511279.jpg,/content/Master/Binary_Masks/000000511279.png,/content/Master/panoptic_train2017/000000511279.png
/content/Master/train2017/000000279420.jpg,/content/Master/Binary_Masks/000000279420.png,/content/Master/panoptic_train2017/000000279420.png
/content/Master/train2017/000000297622.jpg,/content/Master/Binary_Masks/000000297622.png,/content/Master/panoptic_train2017/000000297622.png
/content/Master/train2017/000000232094.jpg,/content/Master/Binary_Masks/000000232094.png,/content/Master/panoptic_train2017/000000232094.png
/content/Master/train2017/000000476709.jpg,/content/Master/Binary_Masks/000000476709.png,/content/Master/panoptic_train2017/000000476709.png
/content/Master/train2017/000000310853.jpg,/content/Master/Binary_Masks/000000310853.png,/content/Master/panoptic_train2017/000000310853.png
/content/Master/train2017/000000318937.jpg,/content/Master/Binary_Masks/000000318937.png,/content/Master/panoptic_train2017/000000318937.png
/content/Master/train2017/000000188498.jpg,/content/Master/Binary_Masks/000000188498.png,/content/Master/panoptic_train2017/000000188498.png
/content/Master/train2017/000000337707.jpg,/content/Master/Binary_Masks/000000337707.png,/content/Master/panoptic_train2017/000000337707.png
/content/Master/train2017/000000257830.jpg,/content/Master/Binary_Masks/000000257830.png,/content/Master/panoptic_train2017/000000257830.png
/content/Master/train2017/000000210241.jpg,/content/Master/Binary_Masks/000000210241.png,/content/Master/panoptic_train2017/000000210241.png
/content/Master/train2017/000000519939.jpg,/content/Master/Binary_Masks/000000519939.png,/content/Master/panoptic_train2017/000000519939.png
/content/Master/train2017/000000541727.jpg,/content/Master/Binary_Masks/000000541727.png,/content/Master/panoptic_train2017/000000541727.png
/content/Master/train2017/000000511829.jpg,/content/Master/Binary_Masks/000000511829.png,/content/Master/panoptic_train2017/000000511829.png
/content/Master/train2017/000000446436.jpg,/content/Master/Binary_Masks/000000446436.png,/content/Master/panoptic_train2017/000000446436.png
/content/Master/train2017/000000256215.jpg,/content/Master/Binary_Masks/000000256215.png,/content/Master/panoptic_train2017/000000256215.png
/content/Master/train2017/000000456254.jpg,/content/Master/Binary_Masks/000000456254.png,/content/Master/panoptic_train2017/000000456254.png
/content/Master/train2017/000000531784.jpg,/content/Master/Binary_Masks/000000531784.png,/content/Master/panoptic_train2017/000000531784.png
/content/Master/train2017/000000494707.jpg,/content/Master/Binary_Masks/000000494707.png,/content/Master/panoptic_train2017/000000494707.png
/content/Master/train2017/000000411707.jpg,/content/Master/Binary_Masks/000000411707.png,/content/Master/panoptic_train2017/000000411707.png
/content/Master/train2017/000000565575.jpg,/content/Master/Binary_Masks/000000565575.png,/content/Master/panoptic_train2017/000000565575.png
/content/Master/train2017/000000281060.jpg,/content/Master/Binary_Masks/000000281060.png,/content/Master/panoptic_train2017/000000281060.png
/content/Master/train2017/000000435391.jpg,/content/Master/Binary_Masks/000000435391.png,/content/Master/panoptic_train2017/000000435391.png
/content/Master/train2017/000000159856.jpg,/content/Master/Binary_Masks/000000159856.png,/content/Master/panoptic_train2017/000000159856.png
/content/Master/train2017/000000212421.jpg,/content/Master/Binary_Masks/000000212421.png,/content/Master/panoptic_train2017/000000212421.png
/content/Master/train2017/000000377758.jpg,/content/Master/Binary_Masks/000000377758.png,/content/Master/panoptic_train2017/000000377758.png
/content/Master/train2017/000000180799.jpg,/content/Master/Binary_Masks/000000180799.png,/content/Master/panoptic_train2017/000000180799.png
/content/Master/train2017/000000150773.jpg,/content/Master/Binary_Masks/000000150773.png,/content/Master/panoptic_train2017/000000150773.png
/content/Master/train2017/000000353036.jpg,/content/Master/Binary_Masks/000000353036.png,/content/Master/panoptic_train2017/000000353036.png
/content/Master/train2017/000000140236.jpg,/content/Master/Binary_Masks/000000140236.png,/content/Master/panoptic_train2017/000000140236.png
/content/Master/train2017/000000304330.jpg,/content/Master/Binary_Masks/000000304330.png,/content/Master/panoptic_train2017/000000304330.png
/content/Master/train2017/000000536663.jpg,/content/Master/Binary_Masks/000000536663.png,/content/Master/panoptic_train2017/000000536663.png
/content/Master/train2017/000000120655.jpg,/content/Master/Binary_Masks/000000120655.png,/content/Master/panoptic_train2017/000000120655.png
/content/Master/train2017/000000161603.jpg,/content/Master/Binary_Masks/000000161603.png,/content/Master/panoptic_train2017/000000161603.png
/content/Master/train2017/000000310889.jpg,/content/Master/Binary_Masks/000000310889.png,/content/Master/panoptic_train2017/000000310889.png
/content/Master/train2017/000000485871.jpg,/content/Master/Binary_Masks/000000485871.png,/content/Master/panoptic_train2017/000000485871.png
/content/Master/train2017/000000481747.jpg,/content/Master/Binary_Masks/000000481747.png,/content/Master/panoptic_train2017/000000481747.png
/content/Master/train2017/000000277449.jpg,/content/Master/Binary_Masks/000000277449.png,/content/Master/panoptic_train2017/000000277449.png
/content/Master/train2017/000000210846.jpg,/content/Master/Binary_Masks/000000210846.png,/content/Master/panoptic_train2017/000000210846.png
/content/Master/train2017/000000454679.jpg,/content/Master/Binary_Masks/000000454679.png,/content/Master/panoptic_train2017/000000454679.png
/content/Master/train2017/000000530272.jpg,/content/Master/Binary_Masks/000000530272.png,/content/Master/panoptic_train2017/000000530272.png
/content/Master/train2017/000000418300.jpg,/content/Master/Binary_Masks/000000418300.png,/content/Master/panoptic_train2017/000000418300.png
/content/Master/train2017/000000015055.jpg,/content/Master/Binary_Masks/000000015055.png,/content/Master/panoptic_train2017/000000015055.png
/content/Master/train2017/000000564796.jpg,/content/Master/Binary_Masks/000000564796.png,/content/Master/panoptic_train2017/000000564796.png
/content/Master/train2017/000000347482.jpg,/content/Master/Binary_Masks/000000347482.png,/content/Master/panoptic_train2017/000000347482.png
/content/Master/train2017/000000561176.jpg,/content/Master/Binary_Masks/000000561176.png,/content/Master/panoptic_train2017/000000561176.png
/content/Master/train2017/000000539087.jpg,/content/Master/Binary_Masks/000000539087.png,/content/Master/panoptic_train2017/000000539087.png
/content/Master/train2017/000000073172.jpg,/content/Master/Binary_Masks/000000073172.png,/content/Master/panoptic_train2017/000000073172.png
/content/Master/train2017/000000398083.jpg,/content/Master/Binary_Masks/000000398083.png,/content/Master/panoptic_train2017/000000398083.png
/content/Master/train2017/000000537470.jpg,/content/Master/Binary_Masks/000000537470.png,/content/Master/panoptic_train2017/000000537470.png
/content/Master/train2017/000000574154.jpg,/content/Master/Binary_Masks/000000574154.png,/content/Master/panoptic_train2017/000000574154.png
/content/Master/train2017/000000496832.jpg,/content/Master/Binary_Masks/000000496832.png,/content/Master/panoptic_train2017/000000496832.png
/content/Master/train2017/000000161602.jpg,/content/Master/Binary_Masks/000000161602.png,/content/Master/panoptic_train2017/000000161602.png
/content/Master/train2017/000000130402.jpg,/content/Master/Binary_Masks/000000130402.png,/content/Master/panoptic_train2017/000000130402.png
/content/Master/train2017/000000438081.jpg,/content/Master/Binary_Masks/000000438081.png,/content/Master/panoptic_train2017/000000438081.png
/content/Master/train2017/000000420711.jpg,/content/Master/Binary_Masks/000000420711.png,/content/Master/panoptic_train2017/000000420711.png
/content/Master/train2017/000000190754.jpg,/content/Master/Binary_Masks/000000190754.png,/content/Master/panoptic_train2017/000000190754.png
/content/Master/train2017/000000238449.jpg,/content/Master/Binary_Masks/000000238449.png,/content/Master/panoptic_train2017/000000238449.png
/content/Master/train2017/000000546342.jpg,/content/Master/Binary_Masks/000000546342.png,/content/Master/panoptic_train2017/000000546342.png
/content/Master/train2017/000000324143.jpg,/content/Master/Binary_Masks/000000324143.png,/content/Master/panoptic_train2017/000000324143.png
/content/Master/train2017/000000565353.jpg,/content/Master/Binary_Masks/000000565353.png,/content/Master/panoptic_train2017/000000565353.png
/content/Master/train2017/000000270753.jpg,/content/Master/Binary_Masks/000000270753.png,/content/Master/panoptic_train2017/000000270753.png
/content/Master/train2017/000000357690.jpg,/content/Master/Binary_Masks/000000357690.png,/content/Master/panoptic_train2017/000000357690.png
/content/Master/train2017/000000382383.jpg,/content/Master/Binary_Masks/000000382383.png,/content/Master/panoptic_train2017/000000382383.png
/content/Master/train2017/000000316438.jpg,/content/Master/Binary_Masks/000000316438.png,/content/Master/panoptic_train2017/000000316438.png
/content/Master/train2017/000000398435.jpg,/content/Master/Binary_Masks/000000398435.png,/content/Master/panoptic_train2017/000000398435.png
/content/Master/train2017/000000141519.jpg,/content/Master/Binary_Masks/000000141519.png,/content/Master/panoptic_train2017/000000141519.png
/content/Master/train2017/000000569255.jpg,/content/Master/Binary_Masks/000000569255.png,/content/Master/panoptic_train2017/000000569255.png
/content/Master/train2017/000000363126.jpg,/content/Master/Binary_Masks/000000363126.png,/content/Master/panoptic_train2017/000000363126.png
/content/Master/train2017/000000321679.jpg,/content/Master/Binary_Masks/000000321679.png,/content/Master/panoptic_train2017/000000321679.png
/content/Master/train2017/000000321866.jpg,/content/Master/Binary_Masks/000000321866.png,/content/Master/panoptic_train2017/000000321866.png
/content/Master/train2017/000000514243.jpg,/content/Master/Binary_Masks/000000514243.png,/content/Master/panoptic_train2017/000000514243.png
/content/Master/train2017/000000570968.jpg,/content/Master/Binary_Masks/000000570968.png,/content/Master/panoptic_train2017/000000570968.png
/content/Master/train2017/000000276584.jpg,/content/Master/Binary_Masks/000000276584.png,/content/Master/panoptic_train2017/000000276584.png
/content/Master/train2017/000000258931.jpg,/content/Master/Binary_Masks/000000258931.png,/content/Master/panoptic_train2017/000000258931.png
/content/Master/train2017/000000495997.jpg,/content/Master/Binary_Masks/000000495997.png,/content/Master/panoptic_train2017/000000495997.png
/content/Master/train2017/000000406317.jpg,/content/Master/Binary_Masks/000000406317.png,/content/Master/panoptic_train2017/000000406317.png
/content/Master/train2017/000000303024.jpg,/content/Master/Binary_Masks/000000303024.png,/content/Master/panoptic_train2017/000000303024.png
/content/Master/train2017/000000136440.jpg,/content/Master/Binary_Masks/000000136440.png,/content/Master/panoptic_train2017/000000136440.png
/content/Master/train2017/000000222771.jpg,/content/Master/Binary_Masks/000000222771.png,/content/Master/panoptic_train2017/000000222771.png
/content/Master/train2017/000000040458.jpg,/content/Master/Binary_Masks/000000040458.png,/content/Master/panoptic_train2017/000000040458.png
/content/Master/train2017/000000502311.jpg,/content/Master/Binary_Masks/000000502311.png,/content/Master/panoptic_train2017/000000502311.png
/content/Master/train2017/000000568259.jpg,/content/Master/Binary_Masks/000000568259.png,/content/Master/panoptic_train2017/000000568259.png
/content/Master/train2017/000000554114.jpg,/content/Master/Binary_Masks/000000554114.png,/content/Master/panoptic_train2017/000000554114.png
/content/Master/train2017/000000055425.jpg,/content/Master/Binary_Masks/000000055425.png,/content/Master/panoptic_train2017/000000055425.png
/content/Master/train2017/000000229653.jpg,/content/Master/Binary_Masks/000000229653.png,/content/Master/panoptic_train2017/000000229653.png
/content/Master/train2017/000000470313.jpg,/content/Master/Binary_Masks/000000470313.png,/content/Master/panoptic_train2017/000000470313.png
/content/Master/train2017/000000451063.jpg,/content/Master/Binary_Masks/000000451063.png,/content/Master/panoptic_train2017/000000451063.png
/content/Master/train2017/000000017355.jpg,/content/Master/Binary_Masks/000000017355.png,/content/Master/panoptic_train2017/000000017355.png
/content/Master/train2017/000000365137.jpg,/content/Master/Binary_Masks/000000365137.png,/content/Master/panoptic_train2017/000000365137.png
/content/Master/train2017/000000335323.jpg,/content/Master/Binary_Masks/000000335323.png,/content/Master/panoptic_train2017/000000335323.png
/content/Master/train2017/000000056508.jpg,/content/Master/Binary_Masks/000000056508.png,/content/Master/panoptic_train2017/000000056508.png
/content/Master/train2017/000000010281.jpg,/content/Master/Binary_Masks/000000010281.png,/content/Master/panoptic_train2017/000000010281.png
/content/Master/train2017/000000076308.jpg,/content/Master/Binary_Masks/000000076308.png,/content/Master/panoptic_train2017/000000076308.png
/content/Master/train2017/000000158647.jpg,/content/Master/Binary_Masks/000000158647.png,/content/Master/panoptic_train2017/000000158647.png
/content/Master/train2017/000000055818.jpg,/content/Master/Binary_Masks/000000055818.png,/content/Master/panoptic_train2017/000000055818.png
/content/Master/train2017/000000378611.jpg,/content/Master/Binary_Masks/000000378611.png,/content/Master/panoptic_train2017/000000378611.png
/content/Master/train2017/000000115086.jpg,/content/Master/Binary_Masks/000000115086.png,/content/Master/panoptic_train2017/000000115086.png
/content/Master/train2017/000000452545.jpg,/content/Master/Binary_Masks/000000452545.png,/content/Master/panoptic_train2017/000000452545.png
/content/Master/train2017/000000271906.jpg,/content/Master/Binary_Masks/000000271906.png,/content/Master/panoptic_train2017/000000271906.png
/content/Master/train2017/000000393777.jpg,/content/Master/Binary_Masks/000000393777.png,/content/Master/panoptic_train2017/000000393777.png
/content/Master/train2017/000000106180.jpg,/content/Master/Binary_Masks/000000106180.png,/content/Master/panoptic_train2017/000000106180.png
/content/Master/train2017/000000308670.jpg,/content/Master/Binary_Masks/000000308670.png,/content/Master/panoptic_train2017/000000308670.png
/content/Master/train2017/000000027191.jpg,/content/Master/Binary_Masks/000000027191.png,/content/Master/panoptic_train2017/000000027191.png
/content/Master/train2017/000000476735.jpg,/content/Master/Binary_Masks/000000476735.png,/content/Master/panoptic_train2017/000000476735.png
/content/Master/train2017/000000577421.jpg,/content/Master/Binary_Masks/000000577421.png,/content/Master/panoptic_train2017/000000577421.png
/content/Master/train2017/000000016531.jpg,/content/Master/Binary_Masks/000000016531.png,/content/Master/panoptic_train2017/000000016531.png
/content/Master/train2017/000000048656.jpg,/content/Master/Binary_Masks/000000048656.png,/content/Master/panoptic_train2017/000000048656.png
/content/Master/train2017/000000577783.jpg,/content/Master/Binary_Masks/000000577783.png,/content/Master/panoptic_train2017/000000577783.png
/content/Master/train2017/000000043024.jpg,/content/Master/Binary_Masks/000000043024.png,/content/Master/panoptic_train2017/000000043024.png
/content/Master/train2017/000000302903.jpg,/content/Master/Binary_Masks/000000302903.png,/content/Master/panoptic_train2017/000000302903.png
/content/Master/train2017/000000390879.jpg,/content/Master/Binary_Masks/000000390879.png,/content/Master/panoptic_train2017/000000390879.png
/content/Master/train2017/000000395101.jpg,/content/Master/Binary_Masks/000000395101.png,/content/Master/panoptic_train2017/000000395101.png
/content/Master/train2017/000000204777.jpg,/content/Master/Binary_Masks/000000204777.png,/content/Master/panoptic_train2017/000000204777.png
/content/Master/train2017/000000221633.jpg,/content/Master/Binary_Masks/000000221633.png,/content/Master/panoptic_train2017/000000221633.png
/content/Master/train2017/000000015345.jpg,/content/Master/Binary_Masks/000000015345.png,/content/Master/panoptic_train2017/000000015345.png
/content/Master/train2017/000000288039.jpg,/content/Master/Binary_Masks/000000288039.png,/content/Master/panoptic_train2017/000000288039.png
/content/Master/train2017/000000192273.jpg,/content/Master/Binary_Masks/000000192273.png,/content/Master/panoptic_train2017/000000192273.png
/content/Master/train2017/000000266120.jpg,/content/Master/Binary_Masks/000000266120.png,/content/Master/panoptic_train2017/000000266120.png
/content/Master/train2017/000000410898.jpg,/content/Master/Binary_Masks/000000410898.png,/content/Master/panoptic_train2017/000000410898.png
/content/Master/train2017/000000442879.jpg,/content/Master/Binary_Masks/000000442879.png,/content/Master/panoptic_train2017/000000442879.png
/content/Master/train2017/000000445368.jpg,/content/Master/Binary_Masks/000000445368.png,/content/Master/panoptic_train2017/000000445368.png
/content/Master/train2017/000000180048.jpg,/content/Master/Binary_Masks/000000180048.png,/content/Master/panoptic_train2017/000000180048.png
/content/Master/train2017/000000135478.jpg,/content/Master/Binary_Masks/000000135478.png,/content/Master/panoptic_train2017/000000135478.png
/content/Master/train2017/000000112661.jpg,/content/Master/Binary_Masks/000000112661.png,/content/Master/panoptic_train2017/000000112661.png
/content/Master/train2017/000000009556.jpg,/content/Master/Binary_Masks/000000009556.png,/content/Master/panoptic_train2017/000000009556.png
/content/Master/train2017/000000509718.jpg,/content/Master/Binary_Masks/000000509718.png,/content/Master/panoptic_train2017/000000509718.png
/content/Master/train2017/000000213829.jpg,/content/Master/Binary_Masks/000000213829.png,/content/Master/panoptic_train2017/000000213829.png
/content/Master/train2017/000000197369.jpg,/content/Master/Binary_Masks/000000197369.png,/content/Master/panoptic_train2017/000000197369.png
/content/Master/train2017/000000134053.jpg,/content/Master/Binary_Masks/000000134053.png,/content/Master/panoptic_train2017/000000134053.png
/content/Master/train2017/000000061602.jpg,/content/Master/Binary_Masks/000000061602.png,/content/Master/panoptic_train2017/000000061602.png
/content/Master/train2017/000000188140.jpg,/content/Master/Binary_Masks/000000188140.png,/content/Master/panoptic_train2017/000000188140.png
/content/Master/train2017/000000553130.jpg,/content/Master/Binary_Masks/000000553130.png,/content/Master/panoptic_train2017/000000553130.png
/content/Master/train2017/000000244088.jpg,/content/Master/Binary_Masks/000000244088.png,/content/Master/panoptic_train2017/000000244088.png
/content/Master/train2017/000000523418.jpg,/content/Master/Binary_Masks/000000523418.png,/content/Master/panoptic_train2017/000000523418.png
/content/Master/train2017/000000192992.jpg,/content/Master/Binary_Masks/000000192992.png,/content/Master/panoptic_train2017/000000192992.png
/content/Master/train2017/000000552163.jpg,/content/Master/Binary_Masks/000000552163.png,/content/Master/panoptic_train2017/000000552163.png
/content/Master/train2017/000000179388.jpg,/content/Master/Binary_Masks/000000179388.png,/content/Master/panoptic_train2017/000000179388.png
/content/Master/train2017/000000406034.jpg,/content/Master/Binary_Masks/000000406034.png,/content/Master/panoptic_train2017/000000406034.png
/content/Master/train2017/000000037595.jpg,/content/Master/Binary_Masks/000000037595.png,/content/Master/panoptic_train2017/000000037595.png
/content/Master/train2017/000000358172.jpg,/content/Master/Binary_Masks/000000358172.png,/content/Master/panoptic_train2017/000000358172.png
/content/Master/train2017/000000507322.jpg,/content/Master/Binary_Masks/000000507322.png,/content/Master/panoptic_train2017/000000507322.png
/content/Master/train2017/000000136664.jpg,/content/Master/Binary_Masks/000000136664.png,/content/Master/panoptic_train2017/000000136664.png
/content/Master/train2017/000000209995.jpg,/content/Master/Binary_Masks/000000209995.png,/content/Master/panoptic_train2017/000000209995.png
/content/Master/train2017/000000507317.jpg,/content/Master/Binary_Masks/000000507317.png,/content/Master/panoptic_train2017/000000507317.png
/content/Master/train2017/000000317320.jpg,/content/Master/Binary_Masks/000000317320.png,/content/Master/panoptic_train2017/000000317320.png
/content/Master/train2017/000000525232.jpg,/content/Master/Binary_Masks/000000525232.png,/content/Master/panoptic_train2017/000000525232.png
/content/Master/train2017/000000187396.jpg,/content/Master/Binary_Masks/000000187396.png,/content/Master/panoptic_train2017/000000187396.png
/content/Master/train2017/000000073824.jpg,/content/Master/Binary_Masks/000000073824.png,/content/Master/panoptic_train2017/000000073824.png
/content/Master/train2017/000000083049.jpg,/content/Master/Binary_Masks/000000083049.png,/content/Master/panoptic_train2017/000000083049.png
/content/Master/train2017/000000435228.jpg,/content/Master/Binary_Masks/000000435228.png,/content/Master/panoptic_train2017/000000435228.png
/content/Master/train2017/000000535467.jpg,/content/Master/Binary_Masks/000000535467.png,/content/Master/panoptic_train2017/000000535467.png
/content/Master/train2017/000000008188.jpg,/content/Master/Binary_Masks/000000008188.png,/content/Master/panoptic_train2017/000000008188.png
/content/Master/train2017/000000017489.jpg,/content/Master/Binary_Masks/000000017489.png,/content/Master/panoptic_train2017/000000017489.png
/content/Master/train2017/000000305710.jpg,/content/Master/Binary_Masks/000000305710.png,/content/Master/panoptic_train2017/000000305710.png
/content/Master/train2017/000000353316.jpg,/content/Master/Binary_Masks/000000353316.png,/content/Master/panoptic_train2017/000000353316.png
/content/Master/train2017/000000267059.jpg,/content/Master/Binary_Masks/000000267059.png,/content/Master/panoptic_train2017/000000267059.png
/content/Master/train2017/000000281498.jpg,/content/Master/Binary_Masks/000000281498.png,/content/Master/panoptic_train2017/000000281498.png
/content/Master/train2017/000000415001.jpg,/content/Master/Binary_Masks/000000415001.png,/content/Master/panoptic_train2017/000000415001.png
/content/Master/train2017/000000114326.jpg,/content/Master/Binary_Masks/000000114326.png,/content/Master/panoptic_train2017/000000114326.png
/content/Master/train2017/000000060457.jpg,/content/Master/Binary_Masks/000000060457.png,/content/Master/panoptic_train2017/000000060457.png
/content/Master/train2017/000000060431.jpg,/content/Master/Binary_Masks/000000060431.png,/content/Master/panoptic_train2017/000000060431.png
/content/Master/train2017/000000410168.jpg,/content/Master/Binary_Masks/000000410168.png,/content/Master/panoptic_train2017/000000410168.png
/content/Master/train2017/000000401917.jpg,/content/Master/Binary_Masks/000000401917.png,/content/Master/panoptic_train2017/000000401917.png
/content/Master/train2017/000000262463.jpg,/content/Master/Binary_Masks/000000262463.png,/content/Master/panoptic_train2017/000000262463.png
